"","Date","AQI","Location"
"2457",2013-07-22,85,"Karve Road"
"2458",2013-07-23,88,"Karve Road"
"2459",2013-07-24,88,"Karve Road"
"2460",2013-07-25,90,"Karve Road"
"2461",2013-07-26,88,"Karve Road"
"2462",2013-07-27,85,"Karve Road"
"2463",2013-07-28,86,"Karve Road"
"2464",2013-07-29,NA,"Karve Road"
"2465",2013-07-30,90,"Karve Road"
"2466",2013-07-31,88,"Karve Road"
"2467",2013-08-01,80,"Karve Road"
"2468",2013-08-02,96,"Karve Road"
"2469",2013-08-03,104,"Karve Road"
"2470",2013-08-04,88,"Karve Road"
"2471",2013-08-05,114,"Karve Road"
"2472",2013-08-06,107,"Karve Road"
"2473",2013-08-07,111,"Karve Road"
"2474",2013-08-08,101,"Karve Road"
"2475",2013-08-09,88,"Karve Road"
"2476",2013-08-10,78,"Karve Road"
"2477",2013-08-11,66,"Karve Road"
"2478",2013-08-12,79,"Karve Road"
"2479",2013-08-13,96,"Karve Road"
"2480",2013-08-14,81,"Karve Road"
"2481",2013-08-15,83,"Karve Road"
"2482",2013-08-16,86,"Karve Road"
"2483",2013-08-17,66,"Karve Road"
"2484",2013-08-18,85,"Karve Road"
"2485",2013-08-19,108,"Karve Road"
"2486",2013-08-20,104,"Karve Road"
"2487",2013-08-21,85,"Karve Road"
"2488",2013-08-22,80,"Karve Road"
"2489",2013-08-23,86,"Karve Road"
"2490",2013-08-24,68,"Karve Road"
"2491",2013-08-25,66,"Karve Road"
"2492",2013-08-26,83,"Karve Road"
"2493",2013-08-27,89,"Karve Road"
"2494",2013-08-28,86,"Karve Road"
"2495",2013-08-29,68,"Karve Road"
"2496",2013-08-30,83,"Karve Road"
"2497",2013-08-31,72,"Karve Road"
"2498",2013-09-01,106,"Karve Road"
"2499",2013-09-02,92,"Karve Road"
"2500",2013-09-03,94,"Karve Road"
"2501",2013-09-04,80,"Karve Road"
"2502",2013-09-05,85,"Karve Road"
"2503",2013-09-06,84,"Karve Road"
"2504",2013-09-07,63,"Karve Road"
"2505",2013-09-08,74,"Karve Road"
"2506",2013-09-09,63,"Karve Road"
"2507",2013-09-10,84,"Karve Road"
"2508",2013-09-11,69,"Karve Road"
"2509",2013-09-12,79,"Karve Road"
"2510",2013-09-13,93,"Karve Road"
"2511",2013-09-14,85,"Karve Road"
"2512",2013-09-15,73,"Karve Road"
"2513",2013-09-16,79,"Karve Road"
"2514",2013-09-17,78,"Karve Road"
"2515",2013-09-18,66,"Karve Road"
"2516",2013-09-19,79,"Karve Road"
"2517",2013-09-20,85,"Karve Road"
"2518",2013-09-21,80,"Karve Road"
"2519",2013-09-22,68,"Karve Road"
"2520",2013-09-23,76,"Karve Road"
"2521",2013-09-24,73,"Karve Road"
"2522",2013-09-25,88,"Karve Road"
"2523",2013-09-26,98,"Karve Road"
"2524",2013-09-27,89,"Karve Road"
"2525",2013-09-28,68,"Karve Road"
"2526",2013-09-29,76,"Karve Road"
"2527",2013-09-30,95,"Karve Road"
"2528",2013-10-01,115,"Karve Road"
"2529",2013-10-02,103,"Karve Road"
"2530",2013-10-03,85,"Karve Road"
"2531",2013-10-04,80,"Karve Road"
"2532",2013-10-05,76,"Karve Road"
"2533",2013-10-06,78,"Karve Road"
"2534",2013-10-07,87,"Karve Road"
"2535",2013-10-08,80,"Karve Road"
"2536",2013-10-09,84,"Karve Road"
"2537",2013-10-10,107,"Karve Road"
"2538",2013-10-11,91,"Karve Road"
"2539",2013-10-12,106,"Karve Road"
"2540",2013-10-13,106,"Karve Road"
"2541",2013-10-14,106,"Karve Road"
"2542",2013-10-15,90,"Karve Road"
"2543",2013-10-16,105,"Karve Road"
"2544",2013-10-17,103,"Karve Road"
"2545",2013-10-18,122,"Karve Road"
"2546",2013-10-19,120,"Karve Road"
"2547",2013-10-20,117,"Karve Road"
"2548",2013-10-21,135,"Karve Road"
"2549",2013-10-22,138,"Karve Road"
"2550",2013-10-23,129,"Karve Road"
"2551",2013-10-24,111,"Karve Road"
"2552",2013-10-25,91,"Karve Road"
"2553",2013-10-26,84,"Karve Road"
"2554",2013-10-27,84,"Karve Road"
"2555",2013-10-28,83,"Karve Road"
"2556",2013-10-29,109,"Karve Road"
"2557",2013-10-30,127,"Karve Road"
"2558",2013-10-31,121,"Karve Road"
"2559",2013-11-01,143,"Karve Road"
"2560",2013-11-02,153,"Karve Road"
"2561",2013-11-03,179,"Karve Road"
"2562",2013-11-04,133,"Karve Road"
"2563",2013-11-05,154,"Karve Road"
"2564",2013-11-06,145,"Karve Road"
"2565",2013-11-07,130,"Karve Road"
"2566",2013-11-08,123,"Karve Road"
"2567",2013-11-09,135,"Karve Road"
"2568",2013-11-10,139,"Karve Road"
"2569",2013-11-11,149,"Karve Road"
"2570",2013-11-12,137,"Karve Road"
"2571",2013-11-13,131,"Karve Road"
"2572",2013-11-14,127,"Karve Road"
"2573",2013-11-15,122,"Karve Road"
"2574",2013-11-16,174,"Karve Road"
"2575",2013-11-17,167,"Karve Road"
"2576",2013-11-18,149,"Karve Road"
"2577",2013-11-19,157,"Karve Road"
"2578",2013-11-20,149,"Karve Road"
"2579",2013-11-21,139,"Karve Road"
"2580",2013-11-22,172,"Karve Road"
"2581",2013-11-23,153,"Karve Road"
"2582",2013-11-24,116,"Karve Road"
"2583",2013-11-25,103,"Karve Road"
"2584",2013-11-26,101,"Karve Road"
"2585",2013-11-27,147,"Karve Road"
"2586",2013-11-28,160,"Karve Road"
"2587",2013-11-29,150,"Karve Road"
"2588",2013-11-30,120,"Karve Road"
"2589",2013-12-01,118,"Karve Road"
"2590",2013-12-02,125,"Karve Road"
"2591",2013-12-03,122,"Karve Road"
"2592",2013-12-04,141,"Karve Road"
"2593",2013-12-05,155,"Karve Road"
"2594",2013-12-06,143,"Karve Road"
"2595",2013-12-07,169,"Karve Road"
"2596",2013-12-08,170,"Karve Road"
"2597",2013-12-09,162,"Karve Road"
"2598",2013-12-10,163,"Karve Road"
"2599",2013-12-11,183,"Karve Road"
"2600",2013-12-12,225,"Karve Road"
"2601",2013-12-13,208,"Karve Road"
"2602",2013-12-14,240,"Karve Road"
"2603",2013-12-15,170,"Karve Road"
"2604",2013-12-16,177,"Karve Road"
"2605",2013-12-17,173,"Karve Road"
"2606",2013-12-18,172,"Karve Road"
"2607",2013-12-19,127,"Karve Road"
"2608",2013-12-20,127,"Karve Road"
"2609",2013-12-21,135,"Karve Road"
"2610",2013-12-22,147,"Karve Road"
"2611",2013-12-23,136,"Karve Road"
"2612",2013-12-24,163,"Karve Road"
"2613",2013-12-25,149,"Karve Road"
"2614",2013-12-26,142,"Karve Road"
"2615",2013-12-27,137,"Karve Road"
"2616",2013-12-28,169,"Karve Road"
"2617",2013-12-29,155,"Karve Road"
"2618",2013-12-30,143,"Karve Road"
"2619",2013-12-31,135,"Karve Road"
"2620",2014-01-01,149,"Karve Road"
"2621",2014-01-02,155,"Karve Road"
"2622",2014-01-03,163,"Karve Road"
"2623",2014-01-04,150,"Karve Road"
"2624",2014-01-05,135,"Karve Road"
"2625",2014-01-06,167,"Karve Road"
"2626",2014-01-07,168,"Karve Road"
"2627",2014-01-08,161,"Karve Road"
"2628",2014-01-09,135,"Karve Road"
"2629",2014-01-10,138,"Karve Road"
"2630",2014-01-11,119,"Karve Road"
"2631",2014-01-12,138,"Karve Road"
"2632",2014-01-13,138,"Karve Road"
"2633",2014-01-14,132,"Karve Road"
"2634",2014-01-15,151,"Karve Road"
"2635",2014-01-16,156,"Karve Road"
"2636",2014-01-17,125,"Karve Road"
"2637",2014-01-18,165,"Karve Road"
"2638",2014-01-19,157,"Karve Road"
"2639",2014-01-20,132,"Karve Road"
"2640",2014-01-21,146,"Karve Road"
"2641",2014-01-22,157,"Karve Road"
"2642",2014-01-23,147,"Karve Road"
"2643",2014-01-24,173,"Karve Road"
"2644",2014-01-25,152,"Karve Road"
"2645",2014-01-26,152,"Karve Road"
"2646",2014-01-27,157,"Karve Road"
"2647",2014-01-28,156,"Karve Road"
"2648",2014-01-29,178,"Karve Road"
"2649",2014-01-30,169,"Karve Road"
"2650",2014-01-31,181,"Karve Road"
"2651",2014-02-01,161,"Karve Road"
"2652",2014-02-02,186,"Karve Road"
"2653",2014-02-03,196,"Karve Road"
"2654",2014-02-04,172,"Karve Road"
"2655",2014-02-05,179,"Karve Road"
"2656",2014-02-06,137,"Karve Road"
"2657",2014-02-07,127,"Karve Road"
"2658",2014-02-08,137,"Karve Road"
"2659",2014-02-09,111,"Karve Road"
"2660",2014-02-11,127,"Karve Road"
"2661",2014-02-12,126,"Karve Road"
"2662",2014-02-13,99,"Karve Road"
"2663",2014-02-14,103,"Karve Road"
"2664",2014-02-15,112,"Karve Road"
"2665",2014-02-16,96,"Karve Road"
"2666",2014-02-17,153,"Karve Road"
"2667",2014-02-18,179,"Karve Road"
"2668",2014-02-19,163,"Karve Road"
"2669",2014-02-20,113,"Karve Road"
"2670",2014-02-21,NA,"Karve Road"
"2671",2014-02-22,93,"Karve Road"
"2672",2014-02-23,104,"Karve Road"
"2673",2014-02-24,131,"Karve Road"
"2674",2014-02-25,137,"Karve Road"
"2675",2014-02-26,130,"Karve Road"
"2676",2014-02-27,108,"Karve Road"
"2677",2014-02-28,97,"Karve Road"
"2678",2014-03-01,111,"Karve Road"
"2679",2014-03-02,137,"Karve Road"
"2680",2014-03-03,140,"Karve Road"
"2681",2014-03-04,109,"Karve Road"
"2682",2014-03-05,106,"Karve Road"
"2683",2014-03-06,103,"Karve Road"
"2684",2014-03-07,102,"Karve Road"
"2685",2014-03-08,111,"Karve Road"
"2686",2014-03-09,93,"Karve Road"
"2687",2014-03-11,113,"Karve Road"
"2688",2014-03-12,123,"Karve Road"
"2689",2014-03-13,121,"Karve Road"
"2690",2014-03-14,139,"Karve Road"
"2691",2014-03-15,125,"Karve Road"
"2692",2014-03-16,126,"Karve Road"
"2693",2014-03-17,137,"Karve Road"
"2694",2014-03-18,117,"Karve Road"
"2695",2014-03-19,151,"Karve Road"
"2696",2014-03-20,133,"Karve Road"
"2697",2014-03-21,121,"Karve Road"
"2698",2014-03-22,103,"Karve Road"
"2699",2014-03-23,104,"Karve Road"
"2700",2014-03-24,117,"Karve Road"
"2701",2014-03-25,121,"Karve Road"
"2702",2014-03-26,134,"Karve Road"
"2703",2014-03-27,136,"Karve Road"
"2704",2014-03-31,133,"Karve Road"
"2705",2014-04-01,135,"Karve Road"
"2706",2014-04-02,126,"Karve Road"
"2707",2014-04-03,147,"Karve Road"
"2708",2014-04-04,159,"Karve Road"
"2709",2014-04-05,135,"Karve Road"
"2710",2014-04-06,139,"Karve Road"
"2711",2014-04-07,135,"Karve Road"
"2712",2014-04-08,122,"Karve Road"
"2713",2014-04-09,151,"Karve Road"
"2714",2014-04-10,148,"Karve Road"
"2715",2014-04-11,121,"Karve Road"
"2716",2014-04-12,118,"Karve Road"
"2717",2014-04-13,105,"Karve Road"
"2718",2014-04-14,110,"Karve Road"
"2719",2014-04-15,117,"Karve Road"
"2720",2014-04-18,101,"Karve Road"
"2721",2014-04-19,112,"Karve Road"
"2722",2014-04-20,109,"Karve Road"
"2723",2014-04-21,124,"Karve Road"
"2724",2014-04-22,127,"Karve Road"
"2725",2014-04-23,143,"Karve Road"
"2726",2014-04-24,123,"Karve Road"
"2727",2014-04-25,117,"Karve Road"
"2728",2014-04-26,121,"Karve Road"
"2729",2014-04-27,123,"Karve Road"
"2730",2014-04-28,119,"Karve Road"
"2731",2014-04-29,148,"Karve Road"
"2732",2014-04-30,135,"Karve Road"
"2733",2014-05-01,110,"Karve Road"
"2734",2014-05-02,112,"Karve Road"
"2735",2014-05-03,128,"Karve Road"
"2736",2014-05-04,114,"Karve Road"
"2737",2014-05-05,127,"Karve Road"
"2738",2014-05-06,127,"Karve Road"
"2739",2014-05-07,120,"Karve Road"
"2740",2014-05-08,101,"Karve Road"
"2741",2014-05-09,103,"Karve Road"
"2742",2014-05-10,94,"Karve Road"
"2743",2014-05-11,94,"Karve Road"
"2744",2014-05-12,78,"Karve Road"
"2745",2014-05-13,97,"Karve Road"
"2746",2014-05-14,94,"Karve Road"
"2747",2014-05-15,94,"Karve Road"
"2748",2014-05-16,94,"Karve Road"
"2749",2014-05-17,120,"Karve Road"
"2750",2014-05-18,110,"Karve Road"
"2751",2014-05-19,105,"Karve Road"
"2752",2014-05-20,139,"Karve Road"
"2753",2014-05-21,123,"Karve Road"
"2754",2014-05-22,NA,"Karve Road"
"2755",2014-05-23,95,"Karve Road"
"2756",2014-05-24,95,"Karve Road"
"2757",2014-05-25,93,"Karve Road"
"2758",2014-05-26,102,"Karve Road"
"2759",2014-05-27,108,"Karve Road"
"2760",2014-05-28,103,"Karve Road"
"2761",2014-05-30,95,"Karve Road"
"2762",2014-05-31,94,"Karve Road"
"2763",2014-06-01,95,"Karve Road"
"2764",2014-06-02,102,"Karve Road"
"2765",2014-06-03,94,"Karve Road"
"2766",2014-06-04,94,"Karve Road"
"2767",2014-06-05,95,"Karve Road"
"2768",2014-06-06,93,"Karve Road"
"2769",2014-06-07,95,"Karve Road"
"2770",2014-06-08,95,"Karve Road"
"2771",2014-06-09,91,"Karve Road"
"2772",2014-06-10,93,"Karve Road"
"2773",2014-06-11,95,"Karve Road"
"2774",2014-06-12,93,"Karve Road"
"2775",2014-06-13,93,"Karve Road"
"2776",2014-06-14,95,"Karve Road"
"2777",2014-06-15,95,"Karve Road"
"2778",2014-06-16,94,"Karve Road"
"2779",2014-06-17,114,"Karve Road"
"2780",2014-06-18,94,"Karve Road"
"2781",2014-06-19,93,"Karve Road"
"2782",2014-06-21,113,"Karve Road"
"2783",2014-06-22,109,"Karve Road"
"2784",2014-06-23,104,"Karve Road"
"2785",2014-06-24,NA,"Karve Road"
"2786",2014-06-25,101,"Karve Road"
"2787",2014-06-26,98,"Karve Road"
"2788",2014-06-27,106,"Karve Road"
"2789",2014-06-28,117,"Karve Road"
"2790",2014-06-29,117,"Karve Road"
"2791",2014-06-30,109,"Karve Road"
"2792",2014-07-01,95,"Karve Road"
"2793",2014-07-02,94,"Karve Road"
"2794",2014-07-03,93,"Karve Road"
"2795",2014-07-04,93,"Karve Road"
"2796",2014-07-05,94,"Karve Road"
"2797",2014-07-06,94,"Karve Road"
"2798",2014-07-07,95,"Karve Road"
"2799",2014-07-08,93,"Karve Road"
"2800",2014-07-09,93,"Karve Road"
"2801",2014-07-10,93,"Karve Road"
"2802",2014-07-11,94,"Karve Road"
"2803",2014-07-12,94,"Karve Road"
"2804",2014-07-13,93,"Karve Road"
"2805",2014-07-14,94,"Karve Road"
"2806",2014-07-15,94,"Karve Road"
"2807",2014-07-18,95,"Karve Road"
"2808",2014-07-19,95,"Karve Road"
"2809",2014-07-20,95,"Karve Road"
"2810",2014-07-21,94,"Karve Road"
"2811",2014-07-22,94,"Karve Road"
"2812",2014-07-23,93,"Karve Road"
"2813",2014-07-24,94,"Karve Road"
"2814",2014-07-25,94,"Karve Road"
"2815",2014-07-26,94,"Karve Road"
"2816",2014-07-27,94,"Karve Road"
"2817",2014-07-28,94,"Karve Road"
"2818",2014-07-29,32,"Karve Road"
"2819",2014-07-30,31,"Karve Road"
"2820",2014-07-31,66,"Karve Road"
"2821",2014-08-01,65,"Karve Road"
"2822",2014-08-02,66,"Karve Road"
"2823",2014-08-03,64,"Karve Road"
"2824",2014-08-04,63,"Karve Road"
"2825",2014-08-05,61,"Karve Road"
"2826",2014-08-06,66,"Karve Road"
"2827",2014-08-07,66,"Karve Road"
"2828",2014-08-08,67,"Karve Road"
"2829",2014-08-09,68,"Karve Road"
"2830",2014-08-10,69,"Karve Road"
"2831",2014-08-11,65,"Karve Road"
"2832",2014-08-13,74,"Karve Road"
"2833",2014-08-14,71,"Karve Road"
"2834",2014-08-15,66,"Karve Road"
"2835",2014-08-16,66,"Karve Road"
"2836",2014-08-17,57,"Karve Road"
"2837",2014-08-18,74,"Karve Road"
"2838",2014-08-19,93,"Karve Road"
"2839",2014-08-20,92,"Karve Road"
"2840",2014-08-21,74,"Karve Road"
"2841",2014-08-22,66,"Karve Road"
"2842",2014-08-23,74,"Karve Road"
"2843",2014-08-24,53,"Karve Road"
"2844",2014-08-25,41,"Karve Road"
"2845",2014-08-26,43,"Karve Road"
"2846",2014-08-27,44,"Karve Road"
"2847",2014-08-28,43,"Karve Road"
"2848",2014-08-29,42,"Karve Road"
"2849",2014-08-30,56,"Karve Road"
"2850",2014-08-31,25,"Karve Road"
"2851",2014-09-01,33,"Karve Road"
"2852",2014-09-02,41,"Karve Road"
"2853",2014-09-03,29,"Karve Road"
"2854",2014-09-04,42,"Karve Road"
"2855",2014-09-05,31,"Karve Road"
"2856",2014-09-06,69,"Karve Road"
"2857",2014-09-07,85,"Karve Road"
"2858",2014-09-08,59,"Karve Road"
"2859",2014-09-09,NA,"Karve Road"
"2860",2014-09-10,51,"Karve Road"
"2861",2014-09-11,59,"Karve Road"
"2862",2014-09-12,70,"Karve Road"
"2863",2014-09-13,NA,"Karve Road"
"2864",2014-09-14,58,"Karve Road"
"2865",2014-09-15,71,"Karve Road"
"2866",2014-09-16,79,"Karve Road"
"2867",2014-09-17,74,"Karve Road"
"2868",2014-09-18,62,"Karve Road"
"2869",2014-09-19,66,"Karve Road"
"2870",2014-09-20,59,"Karve Road"
"2871",2014-09-21,59,"Karve Road"
"2872",2014-09-22,62,"Karve Road"
"2873",2014-09-23,78,"Karve Road"
"2874",2014-09-24,78,"Karve Road"
"2875",2014-09-25,87,"Karve Road"
"2876",2014-09-26,107,"Karve Road"
"2877",2014-09-27,130,"Karve Road"
"2878",2014-09-28,117,"Karve Road"
"2879",2014-09-29,114,"Karve Road"
"2880",2014-09-30,NA,"Karve Road"
"2881",2014-10-01,86,"Karve Road"
"2882",2014-10-02,103,"Karve Road"
"2883",2014-10-03,86,"Karve Road"
"2884",2014-10-04,74,"Karve Road"
"2885",2014-10-05,85,"Karve Road"
"2886",2014-10-10,84,"Karve Road"
"2887",2014-10-11,112,"Karve Road"
"2888",2014-10-12,107,"Karve Road"
"2889",2014-10-13,113,"Karve Road"
"2890",2014-10-14,115,"Karve Road"
"2891",2014-10-15,113,"Karve Road"
"2892",2014-10-16,119,"Karve Road"
"2893",2014-10-17,110,"Karve Road"
"2894",2014-10-18,96,"Karve Road"
"2895",2014-10-19,79,"Karve Road"
"2896",2014-10-20,103,"Karve Road"
"2897",2014-10-21,114,"Karve Road"
"2898",2014-10-22,136,"Karve Road"
"2899",2014-10-23,174,"Karve Road"
"2900",2014-10-24,144,"Karve Road"
"2901",2014-10-25,53,"Karve Road"
"2902",2014-10-26,53,"Karve Road"
"2903",2014-10-27,74,"Karve Road"
"2904",2014-10-28,124,"Karve Road"
"2905",2014-10-29,104,"Karve Road"
"2906",2014-10-30,135,"Karve Road"
"2907",2014-10-31,125,"Karve Road"
"2908",2014-11-01,127,"Karve Road"
"2909",2014-11-02,136,"Karve Road"
"2910",2014-11-05,111,"Karve Road"
"2911",2014-11-06,113,"Karve Road"
"2912",2014-11-07,119,"Karve Road"
"2913",2014-11-08,124,"Karve Road"
"2914",2014-11-09,131,"Karve Road"
"2915",2014-11-10,132,"Karve Road"
"2916",2014-11-11,93,"Karve Road"
"2917",2014-11-12,109,"Karve Road"
"2918",2014-11-13,81,"Karve Road"
"2919",2014-11-15,48,"Karve Road"
"2920",2014-11-16,42,"Karve Road"
"2921",2014-11-17,89,"Karve Road"
"2922",2014-11-19,118,"Karve Road"
"2923",2014-11-20,127,"Karve Road"
"2924",2014-11-24,156,"Karve Road"
"2925",2014-11-25,159,"Karve Road"
"2926",2014-11-26,141,"Karve Road"
"2927",2014-11-27,149,"Karve Road"
"2928",2014-11-28,149,"Karve Road"
"2929",2014-11-29,146,"Karve Road"
"2930",2014-11-30,141,"Karve Road"
"2931",2014-12-01,175,"Karve Road"
"2932",2014-12-02,159,"Karve Road"
"2933",2014-12-03,154,"Karve Road"
"2934",2014-12-04,165,"Karve Road"
"2935",2014-12-06,194,"Karve Road"
"2936",2014-12-07,182,"Karve Road"
"2937",2014-12-08,176,"Karve Road"
"2938",2014-12-09,166,"Karve Road"
"2939",2014-12-11,187,"Karve Road"
"2940",2014-12-12,101,"Karve Road"
"2941",2014-12-13,69,"Karve Road"
"2942",2014-12-14,182,"Karve Road"
"2943",2014-12-15,145,"Karve Road"
"2944",2014-12-16,133,"Karve Road"
"2945",2014-12-17,149,"Karve Road"
"2946",2014-12-18,147,"Karve Road"
"2947",2014-12-19,191,"Karve Road"
"2948",2014-12-20,172,"Karve Road"
"2949",2014-12-21,149,"Karve Road"
"2950",2014-12-22,181,"Karve Road"
"2951",2014-12-23,230,"Karve Road"
"2952",2014-12-24,173,"Karve Road"
"2953",2014-12-25,169,"Karve Road"
"2954",2014-12-26,165,"Karve Road"
"2955",2014-12-27,165,"Karve Road"
"2956",2014-12-28,193,"Karve Road"
"2957",2014-12-29,163,"Karve Road"
"2958",2014-12-30,171,"Karve Road"
"2959",2014-12-31,145,"Karve Road"
"2960",2012-01-03,117,"Nal Stop"
"2961",2012-01-06,109,"Nal Stop"
"2962",2012-01-10,121,"Nal Stop"
"2963",2012-01-13,134,"Nal Stop"
"2964",2012-01-17,126,"Nal Stop"
"2965",2012-01-20,126,"Nal Stop"
"2966",2012-01-24,90,"Nal Stop"
"2967",2012-01-27,105,"Nal Stop"
"2968",2012-01-31,137,"Nal Stop"
"2969",2012-02-03,168,"Nal Stop"
"2970",2012-02-07,143,"Nal Stop"
"2971",2012-02-10,164,"Nal Stop"
"2972",2012-02-14,123,"Nal Stop"
"2973",2012-02-17,125,"Nal Stop"
"2974",2012-02-21,131,"Nal Stop"
"2975",2012-02-24,139,"Nal Stop"
"2976",2012-02-28,168,"Nal Stop"
"2977",2012-03-03,142,"Nal Stop"
"2978",2012-03-07,159,"Nal Stop"
"2979",2012-03-10,157,"Nal Stop"
"2980",2012-03-14,147,"Nal Stop"
"2981",2012-03-18,133,"Nal Stop"
"2982",2012-03-21,256,"Nal Stop"
"2983",2012-03-24,194,"Nal Stop"
"2984",2012-03-30,121,"Nal Stop"
"2985",2012-04-03,96,"Nal Stop"
"2986",2012-04-06,77,"Nal Stop"
"2987",2012-04-10,74,"Nal Stop"
"2988",2012-04-13,88,"Nal Stop"
"2989",2012-04-17,89,"Nal Stop"
"2990",2012-04-20,149,"Nal Stop"
"2991",2012-04-24,89,"Nal Stop"
"2992",2012-04-27,97,"Nal Stop"
"2993",2012-05-01,NA,"Nal Stop"
"2994",2012-05-08,85,"Nal Stop"
"2995",2012-05-11,78,"Nal Stop"
"2996",2012-05-15,77,"Nal Stop"
"2997",2012-05-17,52,"Nal Stop"
"2998",2012-05-22,78,"Nal Stop"
"2999",2012-05-25,73,"Nal Stop"
"3000",2012-05-29,73,"Nal Stop"
"3001",2012-06-04,41,"Nal Stop"
"3002",2012-06-07,46,"Nal Stop"
"3003",2012-06-11,32,"Nal Stop"
"3004",2012-06-14,34,"Nal Stop"
"3005",2012-06-18,29,"Nal Stop"
"3006",2012-06-21,42,"Nal Stop"
"3007",2012-06-25,38,"Nal Stop"
"3008",2012-06-28,34,"Nal Stop"
"3009",2012-07-03,42,"Nal Stop"
"3010",2012-07-06,58,"Nal Stop"
"3011",2012-07-10,59,"Nal Stop"
"3012",2012-07-13,38,"Nal Stop"
"3013",2012-07-17,72,"Nal Stop"
"3014",2012-07-20,54,"Nal Stop"
"3015",2012-07-24,59,"Nal Stop"
"3016",2012-07-27,28,"Nal Stop"
"3017",2012-07-31,45,"Nal Stop"
"3018",2012-08-03,29,"Nal Stop"
"3019",2012-08-07,39,"Nal Stop"
"3020",2012-08-10,44,"Nal Stop"
"3021",2012-08-14,47,"Nal Stop"
"3022",2012-08-17,36,"Nal Stop"
"3023",2012-08-21,48,"Nal Stop"
"3024",2012-08-24,43,"Nal Stop"
"3025",2012-08-28,38,"Nal Stop"
"3026",2012-08-31,49,"Nal Stop"
"3027",2012-09-04,35,"Nal Stop"
"3028",2012-09-07,51,"Nal Stop"
"3029",2012-09-11,40,"Nal Stop"
"3030",2012-09-14,40,"Nal Stop"
"3031",2012-09-18,51,"Nal Stop"
"3032",2012-09-21,46,"Nal Stop"
"3033",2012-09-25,55,"Nal Stop"
"3034",2012-09-28,109,"Nal Stop"
"3035",2012-10-02,54,"Nal Stop"
"3036",2012-10-05,48,"Nal Stop"
"3037",2012-10-09,56,"Nal Stop"
"3038",2012-10-12,76,"Nal Stop"
"3039",2012-10-16,88,"Nal Stop"
"3040",2012-10-19,95,"Nal Stop"
"3041",2012-10-23,66,"Nal Stop"
"3042",2012-10-30,114,"Nal Stop"
"3043",2012-11-02,89,"Nal Stop"
"3044",2012-11-06,102,"Nal Stop"
"3045",2012-11-09,76,"Nal Stop"
"3046",2012-11-13,181,"Nal Stop"
"3047",2012-11-16,114,"Nal Stop"
"3048",2012-11-20,123,"Nal Stop"
"3049",2012-11-23,138,"Nal Stop"
"3050",2012-11-27,94,"Nal Stop"
"3051",2012-11-30,94,"Nal Stop"
"3052",2012-12-04,115,"Nal Stop"
"3053",2012-12-07,98,"Nal Stop"
"3054",2012-12-11,83,"Nal Stop"
"3055",2012-12-14,88,"Nal Stop"
"3056",2012-12-18,96,"Nal Stop"
"3057",2012-12-21,115,"Nal Stop"
"3058",2012-12-25,111,"Nal Stop"
"3059",2012-12-28,124,"Nal Stop"
"3060",2013-01-01,75,"Nal Stop"
"3061",2013-01-04,108,"Nal Stop"
"3062",2013-01-08,127,"Nal Stop"
"3063",2013-01-11,139,"Nal Stop"
"3064",2013-01-15,113,"Nal Stop"
"3065",2013-01-18,73,"Nal Stop"
"3066",2013-01-22,109,"Nal Stop"
"3067",2013-01-25,113,"Nal Stop"
"3068",2013-01-28,89,"Nal Stop"
"3069",2013-02-01,125,"Nal Stop"
"3070",2013-02-05,81,"Nal Stop"
"3071",2013-02-08,109,"Nal Stop"
"3072",2013-02-12,117,"Nal Stop"
"3073",2013-02-15,121,"Nal Stop"
"3074",2013-02-19,107,"Nal Stop"
"3075",2013-02-22,97,"Nal Stop"
"3076",2013-02-26,107,"Nal Stop"
"3077",2013-03-01,131,"Nal Stop"
"3078",2013-03-05,139,"Nal Stop"
"3079",2013-03-08,140,"Nal Stop"
"3080",2013-03-12,93,"Nal Stop"
"3081",2013-03-15,101,"Nal Stop"
"3082",2013-03-19,104,"Nal Stop"
